datetime,1_A_Wind,3_C_Wind,3_C_Wind_1,3_C_Wind_2,1_A_Wind_Cand,2_B_Wind_Cand,3_C_Wind_Cand
2007-09-20 18:00:00,15.72,5.96,6.18,4.69,7.35,3.3000000000000003,6.12
2007-09-20 19:00:00,13.46,4.8,7.15,3.74,8.05,5.03,6.25
2007-09-20 20:00:00,12.51,3.91,6.66,2.61,8.41,5.22,5.22
2007-09-20 21:00:00,11.89,3.54,5.68,2.73,8.39,7.72,4.33
2007-09-20 22:00:00,10.6,2.74,5.66,1.76,9.11,7.96,4.37
2007-09-20 23:00:00,10.3,2.02,5.29,2.91,9.61,6.9,3.93
2007-09-21 00:00:00,10.76,4.37,4.42,3.0500000000000003,8.69,5.4,3.72
2007-09-21 01:00:00,11.79,3.76,7.08,1.97,6.9,4.99,5.61
2007-09-21 02:00:00,13.66,5.49,8.76,2.23,5.21,7.1000000000000005,7.35
2007-09-21 03:00:00,16.25,4.84,9.06,3.69,3.99,6.65,5.15
2007-09-21 04:00:00,16.39,3.62,5.63,3.63,6.15,8.370000000000001,5.72
2007-09-21 05:00:00,16.75,3.02,6.0200000000000005,3.16,6.45,4.78,7.62
2007-09-21 06:00:00,17.63,2.71,4.8500000000000005,2.26,7.140000000000001,0.74,6.44
2007-09-21 07:00:00,17.97,2.86,6.12,2.33,8.25,1.01,5.32
2007-09-21 08:00:00,18.23,1.07,6.95,1.86,8.25,1.21,4.86
2007-09-21 09:00:00,17.650000000000002,1.65,4.5200000000000005,0.85,6.78,0.3,4.63
2007-09-21 10:00:00,16.13,1.23,3.87,1.38,7.67,0.92,3.25
2007-09-21 11:00:00,14.53,1.11,2.13,5.43,7.68,0.91,2.21
2007-09-21 12:00:00,12.95,1.45,1.39,7.44,6.48,0.96,0.94
2007-09-21 13:00:00,10.97,1.56,1.52,8.26,6.66,0.72,3.51
2007-09-21 14:00:00,10.06,1.56,0.59,8.82,5.69,0.52,4.59
2007-09-21 15:00:00,5.99,1.74,0.5700000000000001,9.09,4.83,0.7000000000000001,3.41
2007-09-21 16:00:00,5.49,1.94,0.89,9.35,4.05,0.79,3.25
2007-09-21 17:00:00,6.0200000000000005,2.15,0.51,10.53,3.56,1.2,4.9
2007-09-21 18:00:00,6.8100000000000005,3.09,2.0,11.73,4.08,16.55,6.03
2007-09-21 19:00:00,5.99,8.83,0.86,12.62,4.92,16.29,6.78
2007-09-21 20:00:00,7.62,7.640000000000001,2.4,12.27,5.67,16.01,6.83
2007-09-21 21:00:00,7.140000000000001,7.47,7.85,14.24,5.95,7.8,9.77
2007-09-21 22:00:00,7.0,8.72,9.12,18.17,7.16,8.43,7.24
2007-09-21 23:00:00,8.82,7.29,10.17,18.67,7.26,9.97,10.68
2007-09-22 00:00:00,11.04,11.73,13.97,18.08,7.85,9.93,10.2
2007-09-22 01:00:00,12.32,11.85,13.61,15.9,7.76,11.57,9.12
2007-09-22 02:00:00,14.73,11.72,13.21,13.79,11.3,11.65,8.46
2007-09-22 03:00:00,16.11,9.99,9.39,9.41,16.18,6.68,6.19
2007-09-22 04:00:00,17.26,11.05,8.790000000000001,6.48,15.0,8.1,9.29
2007-09-22 05:00:00,18.74,13.0,6.21,5.36,13.1,1.16,9.4
2007-09-22 06:00:00,20.4,11.15,7.640000000000001,5.26,12.85,3.49,6.83
2007-09-22 07:00:00,21.54,10.82,7.74,5.43,9.36,4.53,6.5200000000000005
2007-09-22 08:00:00,21.5,9.53,6.59,5.5,6.51,3.41,5.8500000000000005
2007-09-22 09:00:00,21.18,7.48,7.13,4.07,8.17,1.62,6.1000000000000005
2007-09-22 10:00:00,20.78,2.67,2.65,4.22,7.46,2.09,6.5600000000000005
2007-09-22 11:00:00,20.15,1.5,4.3500000000000005,4.29,6.73,5.07,5.13
2007-09-22 12:00:00,19.01,3.22,1.35,3.72,7.51,3.86,2.54
2007-09-22 13:00:00,19.56,4.73,1.43,4.1,7.44,2.18,3.04
2007-09-22 14:00:00,20.51,1.88,0.66,4.15,7.5,2.26,3.99
2007-09-22 15:00:00,19.94,0.96,1.78,3.94,8.26,1.27,3.86
2007-09-22 16:00:00,19.67,0.27,0.44,4.5,9.98,3.06,4.65
2007-09-22 17:00:00,21.18,2.44,1.23,7.28,10.41,6.03,2.95
2007-09-22 18:00:00,21.94,4.49,2.62,10.72,11.1,8.97,2.91
2007-09-22 19:00:00,22.22,5.7700000000000005,2.98,9.09,10.18,10.84,4.45
2007-09-22 20:00:00,23.26,4.0200000000000005,4.38,8.75,10.1,8.64,3.81
2007-09-22 21:00:00,21.44,5.51,9.18,12.29,9.52,8.4,8.71
2007-09-22 22:00:00,20.54,6.24,9.23,12.22,8.370000000000001,14.53,10.66
2007-09-22 23:00:00,21.35,6.93,10.86,10.9,7.09,10.01,7.930000000000001
2007-09-23 00:00:00,22.46,9.14,9.64,8.23,6.3100000000000005,10.15,7.24
2007-09-23 01:00:00,24.2,8.19,8.870000000000001,13.71,6.97,10.05,8.46
2007-09-23 02:00:00,21.97,5.94,7.390000000000001,11.29,5.87,10.17,8.870000000000001
2007-09-23 03:00:00,21.13,4.9,8.08,9.91,8.21,8.35,6.09
2007-09-23 04:00:00,18.04,6.5600000000000005,7.07,10.6,8.870000000000001,12.72,7.63
2007-09-23 05:00:00,17.97,3.16,6.7700000000000005,10.69,6.7,9.77,7.03
2007-09-23 06:00:00,17.05,6.98,8.040000000000001,11.0,7.72,7.58,8.13
2007-09-23 07:00:00,17.05,12.22,10.28,8.14,7.6,6.04,8.28
2007-09-23 08:00:00,15.16,12.73,10.29,6.890000000000001,7.54,5.68,6.68
2007-09-23 09:00:00,15.32,12.1,10.12,6.98,7.72,7.33,5.8100000000000005
2007-09-23 10:00:00,15.29,11.64,10.71,9.25,7.87,6.09,4.82
2007-09-23 11:00:00,13.08,12.81,10.45,7.23,7.27,7.61,4.74
2007-09-23 12:00:00,12.57,8.15,9.97,4.53,7.81,8.01,4.0200000000000005
2007-09-23 13:00:00,9.89,7.78,10.0,4.7700000000000005,6.73,8.23,3.88
2007-09-23 14:00:00,11.88,8.47,9.73,4.7,5.32,8.15,3.99
2007-09-23 15:00:00,9.43,9.61,8.98,4.2,3.49,7.77,1.88
2007-09-23 16:00:00,6.640000000000001,10.35,8.5,6.4,4.5200000000000005,9.11,2.42
2007-09-23 17:00:00,2.61,10.54,7.82,6.78,6.23,9.16,0.88
2007-09-23 18:00:00,4.23,9.26,8.13,5.96,5.53,8.83,1.43
2007-09-23 19:00:00,4.03,8.64,6.87,5.84,4.3,8.84,0.37
2007-09-23 20:00:00,3.99,8.8,7.72,5.7,3.54,8.22,1.23
2007-09-23 21:00:00,4.45,9.31,9.07,5.26,3.53,8.38,5.99
2007-09-23 22:00:00,5.3100000000000005,10.68,9.96,5.34,4.21,8.700000000000001,6.0
2007-09-23 23:00:00,5.41,12.85,10.18,5.34,4.94,8.27,6.11
2007-09-24 00:00:00,3.91,14.73,10.4,5.75,5.3500000000000005,8.3,4.01
2007-09-24 01:00:00,4.19,17.35,10.84,5.3100000000000005,5.5,8.21,4.0600000000000005
2007-09-24 02:00:00,4.24,19.16,9.54,7.22,6.3100000000000005,8.33,4.17
2007-09-24 03:00:00,3.2,18.67,9.44,6.3100000000000005,6.32,7.05,1.95
2007-09-24 04:00:00,4.0,16.63,7.19,4.65,6.87,5.94,1.88
2007-09-24 05:00:00,7.44,15.22,5.66,1.51,7.34,7.36,2.33
2007-09-24 06:00:00,4.15,14.92,6.87,0.31,7.84,7.94,2.28
2007-09-24 07:00:00,1.88,13.58,6.29,0.74,8.07,6.6000000000000005,2.5
2007-09-24 08:00:00,2.48,11.73,2.79,0.58,7.930000000000001,5.69,0.61
2007-09-24 09:00:00,2.29,6.65,2.08,1.53,8.27,5.55,1.35
2007-09-24 10:00:00,2.28,4.71,1.93,4.82,7.9,4.29,0.96
2007-09-24 11:00:00,2.53,2.28,0.87,8.34,7.58,3.61,0.74
2007-09-24 12:00:00,2.44,1.43,1.14,9.68,7.75,2.89,4.11
2007-09-24 13:00:00,2.42,0.73,2.12,10.9,6.09,1.68,4.54
2007-09-24 14:00:00,2.66,1.93,1.82,10.87,5.29,0.7000000000000001,3.67
2007-09-24 15:00:00,2.5,1.57,1.1,10.71,4.63,1.17,4.62
2007-09-24 16:00:00,3.14,1.58,1.34,11.24,4.21,3.0,5.58
2007-09-24 17:00:00,3.97,5.87,2.25,11.57,4.45,5.05,7.12
2007-09-24 18:00:00,4.61,5.89,4.96,9.68,3.98,7.57,6.91
2007-09-24 19:00:00,4.98,5.88,6.5,7.57,3.9,9.05,6.890000000000001
2007-09-24 20:00:00,5.05,4.7,7.01,7.0600000000000005,3.2,9.03,7.15
2007-09-24 21:00:00,4.96,4.82,6.76,7.03,3.41,9.13,7.07
2007-09-24 22:00:00,4.93,5.04,6.4,6.78,3.01,8.66,6.2
2007-09-24 23:00:00,4.14,4.3100000000000005,6.0200000000000005,6.7,2.5,8.15,5.26
2007-09-25 00:00:00,4.1,3.88,5.3,7.0200000000000005,3.26,8.06,5.37
2007-09-25 01:00:00,2.99,4.36,5.3500000000000005,7.58,4.48,7.66,6.08
2007-09-25 02:00:00,4.07,5.69,7.35,8.5,6.37,7.51,7.73
2007-09-25 03:00:00,3.4,3.5500000000000003,8.58,7.8,5.72,5.54,8.040000000000001
2007-09-25 04:00:00,2.81,5.3500000000000005,6.5200000000000005,9.39,10.11,5.32,9.36
2007-09-25 05:00:00,3.34,6.46,4.2,9.38,10.29,6.17,9.0
2007-09-25 06:00:00,4.4,6.83,0.89,9.78,8.28,6.18,8.69
2007-09-25 07:00:00,4.14,5.73,2.11,9.9,7.01,6.66,5.79
2007-09-25 08:00:00,4.82,4.9,3.39,9.74,5.59,6.36,6.69
2007-09-25 09:00:00,3.63,6.53,3.8,10.52,4.91,6.0,7.21
2007-09-25 10:00:00,3.33,5.08,2.27,9.63,4.16,6.140000000000001,7.37
2007-09-25 11:00:00,2.62,2.9,2.11,10.07,4.46,6.04,6.97
2007-09-25 12:00:00,3.23,2.56,1.61,10.75,4.22,5.97,7.04
2007-09-25 13:00:00,2.34,4.6000000000000005,0.9,10.18,4.42,6.03,6.5
2007-09-25 14:00:00,2.68,5.23,1.04,10.64,4.51,6.53,7.07
2007-09-25 15:00:00,2.82,3.89,1.01,10.42,4.58,5.9,6.55
2007-09-25 16:00:00,3.49,3.08,0.63,9.2,4.14,5.42,4.25
2007-09-25 17:00:00,3.48,2.73,1.26,9.01,4.34,5.32,5.0200000000000005
2007-09-25 18:00:00,3.88,3.06,3.31,7.54,3.86,5.46,4.99
2007-09-25 19:00:00,4.07,2.8000000000000003,4.19,6.23,2.45,5.32,4.38
2007-09-25 20:00:00,4.14,3.18,4.5200000000000005,4.88,2.32,5.25,4.0200000000000005
2007-09-25 21:00:00,4.38,3.0500000000000003,3.65,4.66,2.36,4.78,3.8
2007-09-25 22:00:00,4.68,2.94,4.11,4.59,2.25,4.96,3.27
2007-09-25 23:00:00,3.95,2.87,3.86,4.3,2.66,5.01,2.95
2007-09-26 00:00:00,4.14,2.56,3.16,4.07,3.76,5.39,2.57
2007-09-26 01:00:00,3.34,3.0500000000000003,3.56,4.14,5.8,5.32,3.14
2007-09-26 02:00:00,2.76,3.34,3.96,4.08,6.0200000000000005,5.4,4.03
2007-09-26 03:00:00,2.49,4.01,5.5,3.96,6.51,4.65,3.77
2007-09-26 04:00:00,2.43,3.76,3.91,4.0600000000000005,6.0200000000000005,3.0,5.61
2007-09-26 05:00:00,2.95,3.03,0.49,4.82,6.21,3.47,7.12
2007-09-26 06:00:00,2.73,2.69,1.33,5.36,5.91,3.41,6.41
2007-09-26 07:00:00,3.89,3.0500000000000003,2.34,4.95,6.2,3.24,5.43
2007-09-26 08:00:00,2.88,2.21,1.67,6.07,6.0,2.27,4.68
2007-09-26 09:00:00,1.81,1.45,1.24,6.75,5.43,2.21,4.07
2007-09-26 10:00:00,1.66,1.37,0.38,7.21,5.76,1.58,4.42
2007-09-26 11:00:00,1.59,2.8000000000000003,0.66,8.01,5.55,1.54,4.86
2007-09-26 12:00:00,2.46,3.89,0.77,9.4,5.42,1.69,5.24
2007-09-26 13:00:00,2.58,3.33,0.46,9.77,5.1000000000000005,1.51,6.09
2007-09-26 14:00:00,2.5,6.3500000000000005,0.34,10.18,5.15,1.46,6.12
2007-09-26 15:00:00,2.07,5.3500000000000005,0.6900000000000001,10.75,4.47,1.96,5.99
2007-09-26 16:00:00,2.48,3.0500000000000003,0.59,10.3,4.62,2.41,4.3100000000000005
2007-09-26 17:00:00,3.02,1.21,0.35,9.5,4.7,3.7,4.33
2007-09-26 18:00:00,3.42,2.53,1.25,8.9,4.36,4.48,5.04
2007-09-26 19:00:00,3.71,3.36,2.84,7.24,3.38,4.39,6.53
2007-09-26 20:00:00,3.73,4.76,5.78,6.58,2.76,3.98,4.64
2007-09-26 21:00:00,3.94,4.67,3.83,6.13,3.23,3.92,3.89
2007-09-26 22:00:00,3.29,3.78,4.95,5.64,3.47,4.29,4.08
2007-09-26 23:00:00,3.25,2.95,3.99,5.74,3.67,4.5200000000000005,3.78
2007-09-27 00:00:00,2.28,2.65,3.88,5.23,3.92,5.25,3.87
2007-09-27 01:00:00,1.09,2.54,3.46,4.9,5.38,5.96,3.0700000000000003
2007-09-27 02:00:00,0.67,1.68,3.61,4.05,6.15,3.94,3.49
2007-09-27 03:00:00,0.8300000000000001,1.99,2.72,4.37,4.83,4.84,1.75
2007-09-27 04:00:00,1.46,2.12,2.27,3.71,4.83,4.0600000000000005,2.69
2007-09-27 05:00:00,2.35,1.42,1.77,3.23,5.13,3.14,2.13
2007-09-27 06:00:00,1.28,1.07,2.66,1.96,4.76,2.83,3.8
2007-09-27 07:00:00,0.65,1.48,2.53,1.16,4.37,2.59,3.06
2007-09-27 08:00:00,0.93,1.44,2.39,1.15,4.42,1.96,3.11
2007-09-27 09:00:00,1.25,1.5,1.87,1.25,4.79,1.75,3.23
2007-09-27 10:00:00,1.65,1.75,1.45,1.05,4.86,1.66,2.46
2007-09-27 11:00:00,1.76,1.11,0.88,1.06,4.3100000000000005,1.83,2.15
2007-09-27 12:00:00,2.23,1.03,0.38,1.43,4.14,2.04,1.92
2007-09-27 13:00:00,2.38,0.76,0.32,1.72,3.74,1.96,1.69
2007-09-27 14:00:00,2.66,0.58,0.62,1.68,3.34,2.21,1.39
2007-09-27 15:00:00,2.87,0.72,1.07,1.38,2.66,1.94,1.54
2007-09-27 16:00:00,2.63,0.5700000000000001,1.0,1.76,2.04,1.97,1.38
2007-09-27 17:00:00,3.13,1.08,1.05,2.32,1.56,2.88,2.2
2007-09-27 18:00:00,4.23,1.54,1.29,2.93,1.75,3.79,1.74
2007-09-27 19:00:00,4.99,1.63,1.21,3.03,2.63,2.76,1.21
2007-09-27 20:00:00,4.96,2.82,0.58,3.38,3.31,1.44,2.4
2007-09-27 21:00:00,5.12,3.19,1.11,4.0,3.54,0.85,2.58
2007-09-27 22:00:00,4.79,3.86,5.7,6.44,3.97,2.36,6.88
2007-09-27 23:00:00,3.95,5.29,7.45,6.55,3.85,7.5,7.65
2007-09-28 00:00:00,8.33,7.96,8.35,6.26,3.78,8.36,7.0
2007-09-28 01:00:00,9.17,9.36,7.78,5.33,3.64,6.5,6.92
2007-09-28 02:00:00,8.66,9.45,8.23,7.140000000000001,4.62,3.79,7.25
2007-09-28 03:00:00,9.47,7.640000000000001,9.32,5.33,4.98,3.79,7.96
2007-09-28 04:00:00,10.7,6.67,8.91,8.82,3.89,0.81,7.55
2007-09-28 05:00:00,11.81,6.3,11.03,6.45,3.45,0.47,6.79
2007-09-28 06:00:00,12.33,1.96,10.77,6.53,4.3500000000000005,2.27,7.71
2007-09-28 07:00:00,13.11,1.7,10.5,7.51,4.51,2.96,7.87
2007-09-28 08:00:00,14.95,3.58,10.97,6.29,4.66,5.72,8.23
2007-09-28 09:00:00,16.93,2.08,10.75,7.3,5.68,5.04,8.040000000000001
2007-09-28 10:00:00,17.72,3.99,10.75,8.3,5.75,3.76,6.8100000000000005
2007-09-28 11:00:00,17.66,3.08,10.36,10.25,6.72,4.71,6.92
2007-09-28 12:00:00,16.86,1.93,9.78,11.1,7.08,3.88,8.47
2007-09-28 13:00:00,16.46,4.68,10.12,10.06,7.81,1.06,8.74
2007-09-28 14:00:00,16.02,3.85,10.94,7.67,7.5,0.75,7.9
2007-09-28 15:00:00,15.29,2.85,9.38,4.87,6.46,2.33,5.19
2007-09-28 16:00:00,14.72,2.93,8.870000000000001,7.71,7.24,2.46,5.2
2007-09-28 17:00:00,14.53,4.0,9.26,8.91,8.39,1.25,7.34
2007-09-28 18:00:00,14.27,4.61,11.5,10.1,9.81,3.27,8.82
2007-09-28 19:00:00,14.07,4.9,12.65,11.6,10.61,9.01,10.09
2007-09-28 20:00:00,13.61,6.7,12.95,12.37,12.26,9.63,10.89
2007-09-28 21:00:00,14.15,9.53,12.8,12.83,12.93,10.77,11.32
2007-09-28 22:00:00,14.05,11.56,13.05,12.99,12.35,11.56,11.15
2007-09-28 23:00:00,14.69,13.28,12.87,13.41,12.24,11.16,10.88
2007-09-29 00:00:00,14.75,15.27,12.95,14.44,11.78,11.29,11.25
2007-09-29 01:00:00,15.97,18.33,13.63,14.36,10.93,12.23,10.37
2007-09-29 02:00:00,16.14,20.76,12.93,14.92,10.79,12.1,12.16
2007-09-29 03:00:00,16.98,11.55,12.9,14.67,9.63,11.17,12.4
2007-09-29 04:00:00,17.42,11.21,12.24,14.84,9.32,11.8,13.02
2007-09-29 05:00:00,17.48,6.0,12.05,15.22,7.0200000000000005,11.48,12.6
2007-09-29 06:00:00,17.53,15.73,11.97,15.89,8.31,12.43,12.33
2007-09-29 07:00:00,17.62,12.41,12.63,13.74,8.93,10.65,11.64
2007-09-29 08:00:00,17.16,8.73,15.66,12.45,6.3100000000000005,10.6,13.46
2007-09-29 09:00:00,16.46,5.33,14.23,11.68,5.75,11.08,13.56
2007-09-29 10:00:00,16.0,13.3,15.65,9.12,5.18,11.2,11.87
2007-09-29 11:00:00,14.55,14.47,13.95,5.47,4.57,10.44,10.46
2007-09-29 12:00:00,11.6,9.02,10.01,6.3100000000000005,4.45,10.36,8.78
2007-09-29 13:00:00,11.25,10.76,8.3,5.63,3.95,9.86,8.84
2007-09-29 14:00:00,9.53,2.82,10.8,7.35,4.54,10.36,7.48
2007-09-29 15:00:00,7.62,11.53,7.88,3.12,4.28,9.37,3.75
2007-09-29 16:00:00,1.82,11.22,6.32,4.37,3.39,9.55,2.43
2007-09-29 17:00:00,3.8,8.700000000000001,3.68,7.0600000000000005,3.78,7.72,2.15
2007-09-29 18:00:00,3.4,5.04,2.28,7.6,4.24,7.94,6.65
2007-09-29 19:00:00,3.03,3.99,0.67,7.0200000000000005,4.09,5.58,4.59
2007-09-29 20:00:00,3.29,3.89,2.32,6.5200000000000005,3.84,3.64,3.6
2007-09-29 21:00:00,2.87,3.23,3.51,6.09,3.59,2.65,3.1
2007-09-29 22:00:00,2.84,2.62,3.48,5.44,3.53,2.89,4.58
2007-09-29 23:00:00,3.43,3.26,4.17,5.07,3.61,4.09,4.12
2007-09-30 00:00:00,3.51,3.08,4.36,5.4,3.68,4.91,4.51
2007-09-30 01:00:00,4.07,3.35,6.390000000000001,6.3,5.99,6.75,5.0600000000000005
2007-09-30 02:00:00,3.69,5.5200000000000005,6.75,8.540000000000001,6.22,8.23,6.2
2007-09-30 03:00:00,3.8,3.06,6.6000000000000005,10.44,5.15,7.61,6.07
2007-09-30 04:00:00,4.04,1.87,7.53,13.01,5.43,8.91,6.28
2007-09-30 05:00:00,4.17,3.77,4.3100000000000005,12.74,4.23,10.17,7.76
2007-09-30 06:00:00,4.14,4.48,3.17,11.87,3.91,10.66,8.370000000000001
2007-09-30 07:00:00,3.77,2.27,2.71,10.26,3.24,9.67,7.12
2007-09-30 08:00:00,2.73,2.48,2.32,10.2,3.58,9.79,5.69
2007-09-30 09:00:00,2.89,4.71,2.95,8.27,3.26,9.71,7.3
2007-09-30 10:00:00,2.96,4.6000000000000005,2.51,8.31,3.18,10.43,7.78
2007-09-30 11:00:00,3.0500000000000003,4.73,2.36,7.94,2.84,9.56,5.75
2007-09-30 12:00:00,3.11,4.09,2.08,7.94,1.46,9.28,7.1000000000000005
2007-09-30 13:00:00,2.87,3.1,1.32,7.66,1.54,9.09,7.67
2007-09-30 14:00:00,3.0500000000000003,4.39,1.16,8.09,1.36,9.66,7.68
2007-09-30 15:00:00,2.09,3.94,1.58,7.83,2.71,8.55,6.33
2007-09-30 16:00:00,1.94,2.16,1.15,7.04,2.87,7.08,4.96
2007-09-30 17:00:00,2.69,2.27,1.58,6.16,3.02,7.82,4.04
2007-09-30 18:00:00,2.71,2.48,2.92,5.5200000000000005,4.07,7.48,4.69
2007-09-30 19:00:00,3.34,1.44,2.45,5.58,5.37,6.91,3.71
2007-09-30 20:00:00,3.73,2.32,1.98,5.08,4.21,6.71,2.28
2007-09-30 21:00:00,2.95,2.51,1.08,6.01,4.65,6.4,1.52
2007-09-30 22:00:00,3.4,2.91,0.87,5.42,5.22,5.67,2.02
2007-09-30 23:00:00,3.49,2.97,0.81,5.48,6.05,3.99,1.92
2007-10-01 00:00:00,2.66,3.47,1.04,5.26,6.93,3.64,2.43
2007-10-01 01:00:00,1.71,3.43,2.98,5.66,5.67,4.13,3.7
2007-10-01 02:00:00,1.29,5.5600000000000005,6.34,6.72,4.42,5.84,7.0
2007-10-01 03:00:00,2.56,7.48,8.74,9.28,4.53,6.49,7.91
2007-10-01 04:00:00,3.26,6.8,9.39,6.93,4.39,8.91,7.8
2007-10-01 05:00:00,3.83,7.35,7.78,8.65,4.83,5.46,6.46
2007-10-01 06:00:00,5.3,9.57,8.14,8.33,5.21,4.14,5.3500000000000005
2007-10-01 07:00:00,8.94,11.12,8.2,8.52,5.6000000000000005,3.66,6.44
2007-10-01 08:00:00,12.43,12.39,8.11,6.45,5.22,2.86,5.91
2007-10-01 09:00:00,13.2,11.8,7.69,5.94,5.51,2.2,7.390000000000001
2007-10-01 10:00:00,14.32,11.56,7.390000000000001,7.15,5.14,2.97,7.46
2007-10-01 11:00:00,15.2,11.45,6.1000000000000005,6.4,4.87,2.85,6.9
2007-10-01 12:00:00,15.51,10.54,6.0200000000000005,6.57,8.700000000000001,1.86,5.99
2007-10-01 13:00:00,15.66,5.84,7.0600000000000005,7.01,12.84,0.81,6.82
2007-10-01 14:00:00,15.48,5.22,6.8100000000000005,6.86,11.06,1.9,6.48
2007-10-01 15:00:00,14.64,2.81,5.44,5.57,11.76,4.5600000000000005,5.74
2007-10-01 16:00:00,12.82,3.47,5.16,4.9,9.0,9.29,5.7700000000000005
2007-10-01 17:00:00,13.39,7.67,5.05,7.25,6.44,11.69,6.73
2007-10-01 18:00:00,14.95,7.57,6.63,8.02,5.48,11.71,6.72
2007-10-01 19:00:00,15.17,5.78,7.84,9.44,7.01,12.11,7.1000000000000005
2007-10-01 20:00:00,14.08,6.13,7.98,10.77,7.23,12.84,6.05
2007-10-01 21:00:00,11.28,9.13,8.65,12.14,10.34,13.26,7.01
2007-10-01 22:00:00,10.93,10.63,7.66,11.54,7.26,12.95,7.08
2007-10-01 23:00:00,13.41,11.49,7.0,11.45,7.41,12.45,6.0200000000000005
2007-10-02 00:00:00,13.39,13.56,7.07,10.4,6.59,12.13,4.68
2007-10-02 01:00:00,12.34,15.96,9.09,9.54,6.63,9.78,5.54
2007-10-02 02:00:00,12.68,16.86,8.370000000000001,11.6,5.95,8.950000000000001,5.26
2007-10-02 03:00:00,12.61,10.2,8.22,9.51,5.36,9.84,6.55
2007-10-02 04:00:00,11.76,14.53,10.3,8.25,5.72,11.47,3.43
2007-10-02 05:00:00,10.88,13.45,7.140000000000001,8.46,6.16,9.39,0.42
2007-10-02 06:00:00,8.540000000000001,11.4,7.03,7.38,6.13,8.98,1.0
2007-10-02 07:00:00,9.14,5.75,6.97,4.73,4.98,8.47,0.49
2007-10-02 08:00:00,9.11,4.74,2.78,4.93,5.5600000000000005,7.73,5.44
2007-10-02 09:00:00,9.25,3.78,4.28,8.76,3.95,5.07,6.41
2007-10-02 10:00:00,7.86,3.33,3.4,11.79,1.68,1.9,5.89
2007-10-02 11:00:00,4.67,3.81,1.62,11.68,1.42,1.37,4.21
2007-10-02 12:00:00,3.68,1.14,1.07,13.8,2.26,0.6,4.08
2007-10-02 13:00:00,1.28,1.82,0.23,15.67,1.94,0.48,6.5600000000000005
2007-10-02 14:00:00,0.14,3.68,0.52,14.78,2.67,0.81,6.63
2007-10-02 15:00:00,0.11,3.31,0.38,13.86,2.58,0.92,6.59
2007-10-02 16:00:00,1.41,2.95,0.77,11.63,2.87,0.5,3.95
2007-10-02 17:00:00,1.88,2.17,0.54,10.11,2.29,0.78,3.89
2007-10-02 18:00:00,2.97,3.44,1.59,7.74,2.19,2.48,4.28
2007-10-02 19:00:00,2.53,2.99,4.28,5.01,1.72,4.53,4.94
2007-10-02 20:00:00,3.08,2.73,4.92,4.8500000000000005,1.53,4.32,4.43
2007-10-02 21:00:00,2.82,3.06,3.79,4.3500000000000005,1.57,4.23,4.0600000000000005
2007-10-02 22:00:00,2.74,2.83,3.78,3.49,1.6,3.84,4.0
2007-10-02 23:00:00,2.79,2.54,3.45,2.66,0.95,3.81,3.82
2007-10-03 00:00:00,2.23,2.62,2.95,2.47,2.42,4.96,3.4
2007-10-03 01:00:00,1.62,1.66,2.43,1.32,2.37,5.6000000000000005,3.01
2007-10-03 02:00:00,3.44,1.19,2.54,2.2,4.1,4.45,2.26
2007-10-03 03:00:00,3.09,1.86,1.96,2.43,4.0600000000000005,4.46,1.73
2007-10-03 04:00:00,4.57,1.48,0.6900000000000001,2.07,4.45,4.5200000000000005,2.44
2007-10-03 05:00:00,5.4,0.97,1.72,2.04,4.91,3.51,3.23
2007-10-03 06:00:00,5.62,1.81,3.12,2.13,4.72,2.21,3.0500000000000003
2007-10-03 07:00:00,6.67,1.99,2.85,2.28,3.65,1.07,1.71
2007-10-03 08:00:00,6.640000000000001,1.47,3.28,2.15,2.58,0.1,1.96
2007-10-03 09:00:00,6.72,2.01,2.54,2.19,2.72,0.63,0.63
2007-10-03 10:00:00,6.72,2.07,3.62,2.51,2.9,0.88,0.29
2007-10-03 11:00:00,6.8100000000000005,1.72,3.35,2.62,3.09,1.29,0.26
2007-10-03 12:00:00,6.88,1.58,2.37,2.58,2.99,2.06,0.76
2007-10-03 13:00:00,6.84,2.84,1.52,2.6,2.88,2.99,0.79
2007-10-03 14:00:00,6.76,2.5500000000000003,1.29,2.64,2.29,3.8,1.73
2007-10-03 15:00:00,6.49,2.68,1.82,3.02,1.43,4.48,2.42
2007-10-03 16:00:00,5.99,2.05,1.0,3.31,0.91,3.5700000000000003,3.14
2007-10-03 17:00:00,5.34,1.61,1.06,3.19,2.4,4.82,3.72
2007-10-03 18:00:00,6.12,0.7000000000000001,2.71,6.21,3.35,5.32,5.44
2007-10-03 19:00:00,6.67,5.99,6.63,8.84,4.76,7.890000000000001,6.5200000000000005
2007-10-03 20:00:00,6.92,8.05,7.58,9.62,4.58,9.28,8.25
2007-10-03 21:00:00,7.46,9.63,8.14,11.05,4.64,10.2,8.73
2007-10-03 22:00:00,10.21,12.46,9.01,11.48,4.84,11.22,7.76
2007-10-03 23:00:00,11.23,14.11,9.46,12.15,4.7700000000000005,11.88,9.28
2007-10-04 00:00:00,11.78,11.26,9.67,13.1,5.53,12.1,9.15
2007-10-04 01:00:00,12.25,14.6,8.99,12.16,5.66,14.2,9.88
2007-10-04 02:00:00,12.64,17.12,10.72,12.26,5.66,14.27,9.9
2007-10-04 03:00:00,13.01,15.28,10.89,11.57,6.69,14.45,10.21
